customer_id,lead_date,product_searched,gender,nationality,province,dob,booking_date,product_booked,Booking_Price,Discount
31113,2018-11-03,Business,Female,U.A.E.,Ras Al Khaimah,05/07/1975,,,,
31114,2018-11-03,Premium_Economy,Male,India,Abu Dhabi,16/06/1983,,,,
31115,2018-11-03,Premium_Economy,Male,India,Abu Dhabi,28/05/1979,2018-11-03,Premium_Economy,5000.0,790.0
31116,2018-11-03,Premium_Economy,Male,Belarusian,Dubai,,2018-11-03,Business,8000.0,127.0
31117,2018-11-03,Business,Male,U.A.E.,Abu Dhabi,05/07/1999,,,,
31118,2018-11-03,Business,Female,U.A.E.,Al-Ain,12/11/1977,2018-11-03,Premium_Economy,5000.0,180.0
31119,2018-11-03,Business,Male,U.A.E.,Ras Al Khaimah,,,,,
31120,2018-11-03,Business,Male,U.A.E.,Al-Ain,10/04/1981,,,,
31121,2018-11-03,Business,Male,U.A.E.,Sharjah,30/05/1971,,,,
31122,2018-11-04,Premium_Economy,Male,Pakistan,Dubai,27/05/1970,2018-11-03,Business,8000.0,250.0
31123,2018-11-04,Business,Male,U.A.E.,,,,,,
31124,2018-11-04,Economy,Male,U.A.E.,Abu Dhabi,,,,,
31125,2018-11-04,Premium_Economy,Male,India,Dubai,06/05/1977,,,,
31126,2018-11-04,Business,Male,India,Dubai,13/03/1977,2018-11-04,Premium_Economy,5000.0,890.0
31127,2018-11-04,Premium_Economy,Male,U.A.E.,Umm Al Quwain,03/02/1993,,,,
31128,2018-11-04,Premium_Economy,Male,U.A.E.,Al-Ain,19/01/1966,,,,
31129,2018-11-04,Economy,Male,India,Dubai,11/04/1978,,,,
31130,2018-11-04,Premium_Economy,Female,Algeria,Dubai,11/04/1971,2018-11-04,Business,8000.0,105.0
31131,2018-11-04,Business,Male,U.A.E.,Fujairah,26/08/1969,,,,
31132,2018-11-04,Business,Male,U.A.E.,Abu Dhabi,16/08/1989,,,,
31133,2018-11-04,Business,Male,U.A.E.,Dubai,17/02/1996,,,,
31134,2018-11-04,Economy,Male,India,Dubai,,,,,
31135,2018-11-04,Business,Female,India,Dubai,05/03/1977,,,,
31136,2018-11-04,Business,Male,Iraq,Ajman,10/01/1964,2018-11-04,Business,8000.0,240.0
31137,2018-11-04,Economy,Male,U.A.E.,Ras Al Khaimah,09/07/1971,,,,
31138,2018-11-04,Business,Male,U.A.E.,Al-Ain,25/05/1965,,,,
31139,2018-11-04,Business,Male,U.A.E.,Abu Dhabi,07/11/1985,,,,
31140,2018-11-04,Economy,Male,India,Ajman,03/05/1986,,,,
31141,2018-11-04,Premium_Economy,Male,Germany,Dubai,18/03/1981,,,,
31142,2018-11-04,Premium_Economy,Female,Afghanistan,Dubai,25/10/1992,,,,
31143,2018-11-04,Economy,Male,Egypt,Ajman,13/10/1984,,,,
31144,2018-11-04,Business,Male,U.A.E.,Abu Dhabi,23/05/1983,,,,
31145,2018-11-04,Business,Male,U.A.E.,Abu Dhabi,10/06/1990,,,,
31146,2018-11-04,Economy,Male,U.A.E.,Abu Dhabi,17/03/1980,,,,
31147,2018-11-04,Business,Female,U.A.E.,,,,,,
31148,2018-11-04,Business,Male,U.A.E.,Ras Al Khaimah,17/04/1992,,,,
31149,2018-11-04,Business,Male,U.A.E.,Abu Dhabi,29/05/1979,,,,
31150,2018-11-04,Business,Male,U.A.E.,Abu Dhabi,24/05/1988,,,,
31151,2018-11-04,Economy,Male,India,Dubai,07/10/1966,,,,
31152,2018-11-04,Premium_Economy,Male,India,Sharjah,01/11/1956,2018-11-04,Business,8000.0,158.0
31153,2018-11-04,Business,Male,U.A.E.,Fujairah,06/01/1986,,,,
31154,2018-11-04,Business,Male,U.A.E.,Abu Dhabi,05/06/1987,,,,
31155,2018-11-04,Business,Male,Not Known,,08/10/1982,2018-11-04,Business,8000.0,112.0
31156,2018-11-04,Business,Male,U.A.E.,Al-Ain,16/01/1981,,,,
31157,2018-11-04,Business,Male,U.A.E.,Abu Dhabi,06/09/1976,2018-11-04,Business,8000.0,170.0
31158,2018-11-04,Premium_Economy,Male,U.A.E.,Fujairah,08/02/1995,,,,
31159,2018-11-04,Premium_Economy,Male,U.A.E.,Ras Al Khaimah,14/02/1967,2018-11-04,Premium_Economy,5000.0,250.0
31160,2018-11-04,Business,Female,Sudan,Al-Ain,24/12/1975,2018-11-04,Premium_Economy,5000.0,400.0
31161,2018-11-04,Economy,Male,India,Dubai,09/01/1984,,,,
31162,2018-11-04,Premium_Economy,Male,India,Dubai,14/12/1983,2018-11-04,Premium_Economy,5000.0,720.0
31163,2018-11-04,Business,Male,India,Dubai,08/05/1958,,,,
31164,2018-11-04,Premium_Economy,Female,Somalia,Ajman,01/12/1978,,,,
31165,2018-11-04,Economy,Male,Pakistan,Abu Dhabi,31/05/1989,,,,
31166,2018-11-05,Business,Male,India,Dubai,11/11/1981,,,,
31167,2018-11-05,Business,Male,Iraq,Dubai,16/07/1969,,,,
31168,2018-11-05,Premium_Economy,Male,Philippines,Dubai,10/09/1976,,,,
31169,2018-11-05,Business,Male,U.A.E.,Ras Al Khaimah,08/06/1976,2018-11-05,Economy,4000.0,410.0
31170,2018-11-05,Economy,Male,India,Dubai,27/12/1983,,,,
31171,2018-11-05,Premium_Economy,Male,India,,,,,,
31172,2018-11-05,Business,Male,Egypt,Ras Al Khaimah,12/06/1973,2018-11-05,Business,8000.0,141.0
31173,2018-11-05,Business,Male,U.A.E.,Sharjah,03/05/1978,,,,
31174,2018-11-05,Business,Female,Iran,Ajman,19/03/1987,,,,
31175,2018-11-05,Premium_Economy,Female,Russian Fed.,Dubai,17/06/1972,2018-11-05,Premium_Economy,5000.0,770.0
31176,2018-11-05,Economy,Male,Nepal,Abu Dhabi,11/04/1990,,,,
31177,2018-11-05,Business,Male,Not Known,,,2018-11-05,Business,8000.0,157.0
31178,2018-11-05,Business,Female,U.A.E.,Abu Dhabi,10/09/1967,2018-11-05,Business,8000.0,600.0
31179,2018-11-05,Premium_Economy,Female,Ukraine,Dubai,29/03/1988,,,,
31180,2018-11-05,Business,Male,Ethiopia,Abu Dhabi,19/12/1988,,,,
31181,2018-11-05,Premium_Economy,Female,Germany,Dubai,08/02/1986,,,,
31182,2018-11-05,Economy,Male,India,Dubai,13/04/1983,2018-11-05,Business,8000.0,220.0
31183,2018-11-05,Business,Male,Palestinian,Sharjah,14/10/1982,,,,
31184,2018-11-05,Premium_Economy,Male,U.A.E.,,,,,,
31185,2018-11-05,Premium_Economy,Female,U.A.E.,Abu Dhabi,13/01/1994,,,,
31186,2018-11-05,Business,Female,U.A.E.,Sharjah,26/12/1982,,,,
31187,2018-11-05,Business,Male,U.A.E.,Dubai,28/04/1958,2018-11-05,Business,8000.0,151.0
31188,2018-11-05,Business,Male,India,Dubai,31/12/1966,,,,
31189,2018-11-05,Business,Male,U.A.E.,Dubai,13/08/1960,,,,
31190,2018-11-05,Economy,Male,U.A.E.,Abu Dhabi,12/02/1951,,,,
31191,2018-11-05,Economy,Male,Jordan,Ras Al Khaimah,14/07/1980,,,,
31192,2018-11-05,Economy,Female,Saudi Arabia,Sharjah,11/06/1963,,,,
31193,2018-11-05,Premium_Economy,Male,India,Dubai,12/12/1984,,,,
31194,2018-11-05,Economy,Male,Pakistan,Sharjah,08/04/1984,2018-11-05,Business,8000.0,112.0
31195,2018-11-05,Business,Male,U.A.E.,Abu Dhabi,28/07/1970,,,,
31196,2018-11-05,Business,Male,U.A.E.,Abu Dhabi,02/03/1989,,,,
31197,2018-11-06,Economy,Male,India,Dubai,29/04/1971,2018-11-05,Premium_Economy,5000.0,360.0
31198,2018-11-06,Economy,Male,U.A.E.,Abu Dhabi,25/09/1982,,,,
31199,2018-11-06,Business,Female,U.A.E.,Dubai,,,,,
31200,2018-11-06,Economy,Male,Egypt,Dubai,02/07/1992,2018-11-06,Business,8000.0,102.0
31201,2018-11-06,Economy,Male,Egypt,Dubai,26/05/1992,,,,
31202,2018-11-06,Business,Male,U.A.E.,Abu Dhabi,27/12/1985,,,,
31203,2018-11-06,Premium_Economy,Male,U.A.E.,Ras Al Khaimah,25/11/1992,,,,
31204,2018-11-06,Business,Male,U.A.E.,Fujairah,,2018-11-06,Premium_Economy,5000.0,790.0
31205,2018-11-06,Economy,Male,U.A.E.,Fujairah,16/07/1968,2018-11-06,Premium_Economy,5000.0,970.0
31206,2018-11-06,Premium_Economy,Male,India,Dubai,11/08/1959,2018-11-06,Business,8000.0,470.0
31207,2018-11-06,Business,Male,U.A.E.,Ras Al Khaimah,29/04/1989,,,,
31208,2018-11-06,Premium_Economy,Male,U.A.E.,Dubai,28/12/1970,,,,
31209,2018-11-06,Business,Male,U.A.E.,Ras Al Khaimah,31/12/1981,2018-11-06,Business,8000.0,420.0
31210,2018-11-06,Business,Male,Not Known,Dubai,1899-10-02,2018-11-06,Business,8000.0,200.0
31211,2018-11-06,Business,Male,Jordan,Abu Dhabi,30/06/1973,,,,
31212,2018-11-06,Business,Male,Congo,Dubai,30/04/1973,2018-11-06,Economy,4000.0,260.0
31213,2018-11-06,Economy,Female,U.A.E.,Ajman,14/04/1978,,,,
31214,2018-11-06,Business,Male,India,Dubai,,2018-11-06,Premium_Economy,5000.0,450.0
31215,2018-11-06,Premium_Economy,Male,U.A.E.,Fujairah,28/09/1993,2018-11-06,Premium_Economy,5000.0,680.0
31216,2018-11-06,Business,Male,U.A.E.,Abu Dhabi,19/11/1977,,,,
31217,2018-11-06,Economy,Female,Egypt,Al-Ain,03/01/1977,,,,
31218,2018-11-06,Premium_Economy,Female,Yemen,Abu Dhabi,25/09/1963,,,,
31219,2018-11-06,Business,Male,India,Dubai,23/03/1965,2018-11-06,Premium_Economy,5000.0,480.0
31220,2018-11-06,Business,Male,Armenian,Dubai,03/11/1986,,,,
31221,2018-11-06,Premium_Economy,Male,India,Abu Dhabi,21/02/1969,,,,
31222,2018-11-06,Business,Male,United Kingdom,Abu Dhabi,15/01/1976,,,,
31223,2018-11-06,Economy,Male,Egypt,Dubai,28/11/1982,,,,
31224,2018-11-06,Business,Male,India,Dubai,19/06/1999,,,,
31225,2018-11-06,Business,Male,India,Abu Dhabi,25/08/1981,,,,
31226,2018-11-06,Premium_Economy,Female,Jordan,Abu Dhabi,18/01/1970,,,,
31227,2018-11-06,Business,Male,Jordan,Dubai,09/01/1989,,,,
31228,2018-11-06,Business,Male,U.A.E.,Al-Ain,14/03/1995,,,,
31229,2018-11-06,Business,Male,U.A.E.,Sharjah,29/03/1968,,,,
31230,2018-11-06,Business,Female,U.A.E.,Abu Dhabi,02/11/1968,,,,
31231,2018-11-06,Premium_Economy,Female,Denmark,Dubai,21/02/1991,,,,
31232,2018-11-06,Premium_Economy,Female,Poland,Dubai,22/08/1992,2018-11-06,Economy,4000.0,210.0
31233,2018-11-06,Business,Male,Egypt,Ajman,30/05/1984,,,,
31234,2018-11-06,Premium_Economy,Male,Andorra,Dubai,,,,,
31235,2018-11-06,Economy,Male,Egypt,Dubai,11/10/1981,,,,
31236,2018-11-06,Economy,Female,U.A.E.,Ajman,17/03/1987,,,,
31237,2018-11-07,Business,Male,U.A.E.,Abu Dhabi,19/04/1986,,,,
31238,2018-11-07,Economy,Male,Pakistan,Sharjah,20/01/1992,,,,
31239,2018-11-07,Business,Male,U.A.E.,Sharjah,22/05/1980,,,,
31240,2018-11-07,Economy,Male,Pakistan,Ras Al Khaimah,19/01/1991,,,,
31241,2018-11-07,Business,Male,U.A.E.,Abu Dhabi,24/08/1987,,,,
31242,2018-11-07,Premium_Economy,Male,India,Sharjah,21/06/1984,,,,
31243,2018-11-07,Business,Male,Not Known,,,,,,
31244,2018-11-07,Economy,Male,Egypt,Dubai,11/02/1993,,,,
31245,2018-11-07,Business,Male,U.A.E.,Ajman,21/03/1974,,,,
31246,2018-11-07,Premium_Economy,Male,India,Dubai,14/07/1988,2018-11-07,Business,8000.0,920.0
31247,2018-11-07,Premium_Economy,Male,Sudan,Abu Dhabi,26/01/1945,,,,
31248,2018-11-07,Premium_Economy,Male,Algeria,Ajman,,,,,
31249,2018-11-07,Business,Female,U.A.E.,Dubai,22/08/1949,,,,
31250,2018-11-07,Business,Female,U.A.E.,Ajman,22/04/1997,,,,
31251,2018-11-07,Economy,Male,U.A.E.,Al-Ain,15/01/1977,,,,
31252,2018-11-07,Business,Female,U.A.E.,Ajman,09/03/1975,,,,
31253,2018-11-07,Business,Male,Jordan,Dubai,03/01/1974,,,,
31254,2018-11-07,Premium_Economy,Female,U.A.E.,Dubai,25/08/1974,,,,
31255,2018-11-07,Business,Male,U.A.E.,Al-Ain,,,,,
31256,2018-11-07,Business,Male,U.A.E.,,,2018-11-07,Business,8000.0,150.0
31257,2018-11-07,Economy,Male,India,Abu Dhabi,,,,,
31258,2018-11-07,Premium_Economy,Male,Egypt,,,,,,
31259,2018-11-07,Premium_Economy,Male,Not Known,,,,,,
31260,2018-11-07,Economy,Male,India,Dubai,,,,,
31261,2018-11-07,Economy,Female,U.A.E.,Fujairah,15/02/1985,,,,
31262,2018-11-07,Business,Female,U.A.E.,Fujairah,21/09/1985,,,,
31263,2018-11-07,Business,Male,U.A.E.,Abu Dhabi,04/03/1993,,,,
31264,2018-11-07,Business,Male,U.A.E.,Dubai,20/04/1980,,,,
31265,2018-11-07,Economy,Male,Pakistan,Dubai,21/08/1995,,,,
31266,2018-11-07,Economy,Male,Egypt,Dubai,06/04/1979,,,,
31267,2018-11-07,Premium_Economy,Male,India,Dubai,,,,,
31268,2018-11-07,Premium_Economy,Male,India,Dubai,11/11/1985,2018-11-07,Economy,4000.0,720.0
31269,2018-11-07,Economy,Male,Jordan,Al-Ain,26/10/1965,,,,
31270,2018-11-07,Economy,Male,India,Sharjah,01/10/1983,,,,
31271,2018-11-07,Business,Male,India,Dubai,28/07/1979,,,,
31272,2018-11-07,Premium_Economy,Female,Comoro,Dubai,18/10/1984,,,,
31273,2018-11-07,Economy,Male,Philippines,Dubai,,,,,
31274,2018-11-08,Business,Male,U.A.E.,Fujairah,10/05/1992,2018-11-07,Premium_Economy,5000.0,570.0
31275,2018-11-08,Premium_Economy,Male,Not Known,,13/04/1973,,,,
31276,2018-11-08,Business,Male,U.A.E.,Abu Dhabi,01/03/1989,,,,
31277,2018-11-08,Business,Male,India,Dubai,11/07/1973,2018-11-08,Business,8000.0,119.0
31278,2018-11-08,Premium_Economy,Male,U.A.E.,Dubai,05/07/1995,,,,
31279,2018-11-08,Business,Male,U.A.E.,Ajman,25/09/1976,,,,
31280,2018-11-08,Premium_Economy,Male,Egypt,Dubai,26/08/1974,,,,
31281,2018-11-08,Business,Male,U.A.E.,Abu Dhabi,12/09/1956,,,,
31282,2018-11-08,Business,Male,U.A.E.,Umm Al Quwain,11/11/1968,,,,
31283,2018-11-08,Business,Male,India,Sharjah,01/01/1976,,,,
31284,2018-11-08,Business,Female,U.A.E.,,,,,,
31285,2018-11-08,Business,Male,Bharain,Dubai,,2018-11-08,Business,8000.0,158.0
31286,2018-11-08,Premium_Economy,Male,India,Ajman,,,,,
31287,2018-11-08,Economy,Female,Somalia,Abu Dhabi,21/05/1983,,,,
31288,2018-11-08,Business,Female,U.A.E.,Dubai,,,,,
31289,2018-11-08,Premium_Economy,Male,Brazil,Dubai,29/12/1976,2018-11-08,Business,8000.0,950.0
31290,2018-11-08,Business,Male,United Kingdom,Abu Dhabi,22/06/1972,,,,
31291,2018-11-08,Business,Male,U.A.E.,Dubai,07/10/1986,2018-11-08,Premium_Economy,5000.0,280.0
31292,2018-11-08,Economy,Male,Pakistan,Dubai,23/10/1976,,,,
31293,2018-11-08,Premium_Economy,Male,U.A.E.,Abu Dhabi,12/06/1980,,,,
31294,2018-11-08,Economy,Male,India,Dubai,28/12/1982,,,,
31295,2018-11-08,Premium_Economy,Male,U.A.E.,Ras Al Khaimah,20/02/1982,2018-11-08,Business,8000.0,880.0
31296,2018-11-08,Economy,Male,India,Abu Dhabi,02/04/1972,2018-11-08,Economy,4000.0,340.0
31297,2018-11-08,Economy,Male,India,Dubai,,,,,
31298,2018-11-08,Business,Female,India,Dubai,,,,,
31299,2018-11-08,Economy,Male,Lebanon,Abu Dhabi,15/12/1986,,,,
31300,2018-11-08,Business,Male,U.A.E.,Abu Dhabi,02/08/1984,,,,
31301,2018-11-08,Economy,Male,Egypt,Dubai,24/02/1981,,,,
31302,2018-11-08,Economy,Male,Pakistan,Abu Dhabi,09/06/1975,2018-11-08,Business,8000.0,260.0
31303,2018-11-08,Economy,Male,Egypt,Abu Dhabi,02/07/1987,,,,
31304,2018-11-08,Premium_Economy,Male,India,Sharjah,10/03/1970,,,,
31305,2018-11-08,Business,Male,Egypt,Abu Dhabi,15/03/1981,,,,
31306,2018-11-08,Premium_Economy,Male,India,Dubai,21/07/1986,,,,
31307,2018-11-08,Premium_Economy,Female,India,Dubai,17/07/1974,,,,
31308,2018-11-08,Premium_Economy,Female,Lebanon,Ajman,09/01/1983,,,,
31309,2018-11-08,Premium_Economy,Male,Not Known,,,2018-11-08,Premium_Economy,5000.0,530.0
31310,2018-11-09,Premium_Economy,Male,India,Dubai,21/03/1966,,,,
31311,2018-11-09,Business,Male,Sudan,Abu Dhabi,27/04/1968,2018-11-09,Premium_Economy,5000.0,720.0
31312,2018-11-09,Business,Male,India,Dubai,28/10/1965,,,,
31313,2018-11-09,Premium_Economy,Male,India,Sharjah,28/10/1985,2018-11-09,Business,8000.0,150.0
31314,2018-11-09,Premium_Economy,Male,Philippines,Dubai,29/11/1981,2018-11-09,Premium_Economy,5000.0,950.0
31315,2018-11-09,Premium_Economy,Male,India,Dubai,26/10/1988,,,,
31316,2018-11-09,Premium_Economy,Male,India,Dubai,01/11/1969,,,,
31317,2018-11-09,Premium_Economy,Female,Philippines,Dubai,01/10/1982,2018-11-09,Premium_Economy,5000.0,250.0
31318,2018-11-10,Business,Male,Syria,Umm Al Quwain,01/08/1982,2018-11-09,Premium_Economy,5000.0,260.0
31319,2018-11-10,Business,Male,Germany,Dubai,19/04/1976,,,,
31320,2018-11-10,Business,Female,U.A.E.,Al-Ain,23/03/1986,,,,
31321,2018-11-10,Economy,Male,Jordan,Abu Dhabi,28/08/1962,2018-11-10,Business,8000.0,670.0
31322,2018-11-10,Premium_Economy,Male,India,Dubai,23/01/1971,2018-11-10,Business,8000.0,880.0
31323,2018-11-10,Economy,Male,India,Dubai,18/11/1992,,,,
31324,2018-11-10,Economy,Male,Palestinian,Ras Al Khaimah,25/10/1953,,,,
31325,2018-11-10,Business,Male,Yemen,Dubai,15/07/1980,2018-11-10,Economy,4000.0,500.0
31326,2018-11-10,Business,Male,U.A.E.,,,,,,
31327,2018-11-10,Premium_Economy,Male,Somalia,Dubai,17/11/1992,,,,
31328,2018-11-10,Business,Male,Pakistan,Dubai,12/02/1990,,,,
31329,2018-11-10,Business,Male,India,Abu Dhabi,05/05/1978,,,,
31330,2018-11-10,Premium_Economy,Male,Philippines,Dubai,24/12/1980,,,,
31331,2018-11-10,Premium_Economy,Male,Italy,Dubai,18/08/1976,,,,
31332,2018-11-10,Premium_Economy,Male,U.A.E.,Ras Al Khaimah,11/11/1992,,,,
31333,2018-11-10,Premium_Economy,Male,U.A.E.,Dubai,21/04/1985,2018-11-10,Premium_Economy,5000.0,490.0
31334,2018-11-10,Economy,Male,U.A.E.,Sharjah,15/04/1969,,,,
31335,2018-11-10,Business,Female,U.A.E.,Al-Ain,13/07/1981,2018-11-10,Business,8000.0,159.0
31336,2018-11-10,Economy,Male,Venezuela,Dubai,01/12/1986,,,,
31337,2018-11-10,Business,Male,India,Dubai,27/07/1977,,,,
31338,2018-11-10,Economy,Male,India,Dubai,14/03/1987,,,,
31339,2018-11-10,Business,Male,U.A.E.,Al-Ain,16/10/1977,,,,
31340,2018-11-10,Premium_Economy,Male,India,Dubai,09/11/1965,,,,
31341,2018-11-10,Economy,Male,India,Dubai,10/02/1991,,,,
31342,2018-11-10,Business,Male,Yemen,Dubai,20/12/1961,2018-11-10,Premium_Economy,5000.0,350.0
31343,2018-11-10,Premium_Economy,Male,India,Dubai,21/09/1984,,,,
31344,2018-11-10,Premium_Economy,Male,U.A.E.,Fujairah,16/09/1979,2018-11-10,Premium_Economy,5000.0,830.0
31345,2018-11-10,Premium_Economy,Female,Mexico,Dubai,16/05/1967,,,,
31346,2018-11-10,Premium_Economy,Female,India,Abu Dhabi,01/01/1971,,,,
31347,2018-11-10,Business,Male,U.A.E.,Dubai,06/07/1968,,,,
31348,2018-11-10,Economy,Male,India,Dubai,13/07/1987,,,,
31349,2018-11-10,Business,Male,Iraq,,26/06/1976,,,,
31350,2018-11-10,Business,Male,India,Dubai,30/06/1981,,,,
31351,2018-11-10,Economy,Male,India,Abu Dhabi,11/03/1978,2018-11-10,Business,8000.0,860.0
31352,2018-11-10,Business,Male,U.A.E.,Sharjah,18/05/1963,2018-11-10,Premium_Economy,5000.0,700.0
31353,2018-11-10,Business,Female,U.A.E.,Ajman,08/10/1977,,,,
31354,2018-11-10,Economy,Male,U.A.E.,Abu Dhabi,21/01/1966,,,,
31355,2018-11-10,Business,Male,Pakistan,Dubai,30/07/1992,2018-11-10,Economy,4000.0,510.0
31356,2018-11-10,Economy,Male,U.A.E.,Sharjah,29/12/1980,2018-11-10,Premium_Economy,5000.0,920.0
31357,2018-11-10,Business,Male,U.A.E.,Al-Ain,,,,,
31358,2018-11-10,Business,Male,U.A.E.,Abu Dhabi,09/04/1966,,,,
31359,2018-11-10,Premium_Economy,Male,Algeria,Dubai,20/12/1980,2018-11-10,Premium_Economy,5000.0,610.0
31360,2018-11-10,Premium_Economy,Male,South Africa,Dubai,08/03/1976,,,,
31361,2018-11-10,Business,Male,India,,,2018-11-10,Premium_Economy,5000.0,660.0
31362,2018-11-10,Economy,Male,Syria,Abu Dhabi,27/08/1985,,,,
31363,2018-11-10,Premium_Economy,Female,U.A.E.,Fujairah,05/01/1976,2018-11-10,Premium_Economy,5000.0,820.0
31364,2018-11-10,Business,Male,Dominica,Ajman,27/04/1987,,,,
31365,2018-11-10,Premium_Economy,Male,Philippines,Dubai,19/11/1981,2018-11-10,Economy,4000.0,310.0
31366,2018-11-10,Business,Male,USA,Dubai,12/08/1957,,,,
31367,2018-11-10,Premium_Economy,Female,U.A.E.,Al-Ain,30/08/1979,,,,
31368,2018-11-10,Business,Male,India,Dubai,08/05/1984,,,,
31369,2018-11-10,Economy,Male,India,Dubai,,,,,
31370,2018-11-10,Economy,Male,Philippines,Ras Al Khaimah,01/07/1992,,,,
31371,2018-11-10,Economy,Male,Egypt,Dubai,11/08/1982,2018-11-10,Business,8000.0,112.0
31372,2018-11-10,Economy,Male,India,Sharjah,19/11/1966,,,,
31373,2018-11-10,Economy,Male,U.A.E.,Sharjah,24/12/1986,,,,
31374,2018-11-10,Business,Male,U.A.E.,Sharjah,02/06/1957,,,,
31375,2018-11-10,Business,Male,Not Known,,,2018-11-10,Business,8000.0,880.0
31376,2018-11-11,Economy,Female,U.A.E.,Dubai,12/05/1969,2018-11-10,Premium_Economy,5000.0,960.0
31377,2018-11-11,Premium_Economy,Female,Palestinian,Ajman,29/06/1968,,,,
31378,2018-11-11,Premium_Economy,Male,Tanzania,Dubai,26/05/1956,2018-11-11,Business,8000.0,100.0
31379,2018-11-11,Business,Male,U.A.E.,Al-Ain,02/03/1985,2018-11-11,Premium_Economy,5000.0,710.0
31380,2018-11-11,Premium_Economy,Male,India,Dubai,,2018-11-11,Business,8000.0,400.0
31381,2018-11-11,Business,Male,U.A.E.,Fujairah,27/02/1984,,,,
31382,2018-11-11,Business,Male,U.A.E.,Dubai,23/09/1959,,,,
31383,2018-11-11,Business,Female,U.A.E.,Dubai,01/08/1967,2018-11-11,Business,8000.0,134.0
31384,2018-11-11,Economy,Male,Palestinian,Dubai,17/01/1986,2018-11-11,Business,8000.0,128.0
31385,2018-11-11,Business,Female,U.A.E.,Abu Dhabi,16/03/1983,,,,
31386,2018-11-11,Business,Male,U.A.E.,Dubai,06/01/1960,,,,
31387,2018-11-11,Economy,Female,Not Known,,23/12/1976,2018-11-11,Business,8000.0,200.0
31388,2018-11-11,Business,Female,U.A.E.,Abu Dhabi,22/07/1987,,,,
31389,2018-11-11,Business,Male,Bangladesh,Al-Ain,,2018-11-11,Business,8000.0,140.0
31390,2018-11-11,Business,Male,Iran,Dubai,17/04/1988,2018-11-11,Business,8000.0,780.0
31391,2018-11-11,Business,Male,U.A.E.,Sharjah,16/12/1966,,,,
31392,2018-11-11,Business,Male,U.A.E.,Umm Al Quwain,07/04/1989,,,,
31393,2018-11-11,Economy,Male,India,Dubai,10/04/1994,,,,
31394,2018-11-11,Premium_Economy,Male,U.A.E.,Fujairah,31/10/1984,2018-11-11,Premium_Economy,5000.0,330.0
31395,2018-11-11,Premium_Economy,Female,India,Dubai,22/10/1976,,,,
31396,2018-11-11,Business,Male,United Kingdom,Dubai,12/04/1978,,,,
31397,2018-11-11,Business,Male,Not Known,,,,,,
31398,2018-11-11,Business,Male,U.A.E.,Dubai,,,,,
31399,2018-11-11,Premium_Economy,Male,Not Known,,,2018-11-11,Business,8000.0,127.0
31400,2018-11-11,Premium_Economy,Male,Jordan,Abu Dhabi,,,,,
31401,2018-11-11,Business,Male,Not Known,Dubai,06/05/1979,,,,
31402,2018-11-11,Business,Female,U.A.E.,Dubai,07/12/1972,2018-11-11,Premium_Economy,5000.0,610.0
31403,2018-11-11,Premium_Economy,Male,U.A.E.,Abu Dhabi,28/12/1979,,,,
31404,2018-11-11,Premium_Economy,Male,U.A.E.,Sharjah,08/11/1970,,,,
31405,2018-11-11,Business,Male,U.A.E.,Fujairah,09/09/1978,,,,
31406,2018-11-11,Business,Female,U.A.E.,Dubai,29/05/1973,2018-11-11,Premium_Economy,5000.0,990.0
31407,2018-11-11,Business,Male,Syria,Sharjah,10/05/1970,,,,
31408,2018-11-11,Business,Male,U.A.E.,,,2018-11-11,Premium_Economy,5000.0,390.0
31409,2018-11-11,Premium_Economy,Male,India,Dubai,10/12/1978,,,,
31410,2018-11-11,Economy,Male,Egypt,Dubai,13/11/1982,,,,
31411,2018-11-11,Business,Male,U.A.E.,Dubai,06/11/1988,,,,
31412,2018-11-12,Premium_Economy,Female,U.A.E.,Dubai,13/09/1956,,,,
31413,2018-11-12,Business,Male,Sweden,Abu Dhabi,01/01/1963,2018-11-12,Business,8000.0,520.0
31414,2018-11-12,Business,Female,U.A.E.,Sharjah,22/10/1979,,,,
31415,2018-11-12,Economy,Male,Egypt,Ajman,22/03/1982,,,,
31416,2018-11-12,Business,Male,Tadzhikistan,Dubai,26/03/1999,,,,
31417,2018-11-12,Business,Male,U.A.E.,Umm Al Quwain,01/01/1967,,,,
31418,2018-11-12,Business,Female,Jordan,Abu Dhabi,20/02/1976,2018-11-12,Business,8000.0,800.0
31419,2018-11-12,Premium_Economy,Male,India,Dubai,08/12/1977,,,,
31420,2018-11-12,Business,Male,U.A.E.,Fujairah,31/12/1971,,,,
31421,2018-11-12,Economy,Male,Pakistan,Dubai,26/09/1981,,,,
31422,2018-11-12,Business,Male,U.A.E.,Abu Dhabi,15/04/1987,,,,
31423,2018-11-12,Premium_Economy,Female,India,Abu Dhabi,26/10/1988,,,,
31424,2018-11-12,Economy,Male,Egypt,Sharjah,07/11/1987,2018-11-12,Premium_Economy,5000.0,980.0
31425,2018-11-12,Business,Male,U.A.E.,Abu Dhabi,30/06/1984,2018-11-12,Business,8000.0,800.0
31426,2018-11-12,Premium_Economy,Male,Senegal,Dubai,02/09/1982,,,,
31427,2018-11-12,Premium_Economy,Male,India,Abu Dhabi,,,,,
31428,2018-11-12,Premium_Economy,Male,Jordan,Dubai,,,,,
31429,2018-11-12,Premium_Economy,Male,Nepal,Dubai,28/03/1981,2018-11-12,Premium_Economy,5000.0,800.0
